recommended_bucket,recommended_reason,caregiver_should_see,psychologist_should_see,system_filled_hidden,caregiver_main_flow,psychologist_main_flow,questionnaire_mode,section_id,section_name,section_order,question_code,question_order,question_group_id,domains,source_type,respondent_expected,administered_by,future_optional_full_caregiver_candidate,concept_name,input_key_primary,input_keys_secondary,derivation_targets,question_role,caregiver_prompt,psychologist_prompt,caregiver_help_text,psychologist_help_text,response_type,scale_name,option_order,option_code,option_label_caregiver,option_label_psychologist,option_value,min_value,max_value,unit,allow_unknown,unknown_option_label,required_in_caregiver_mode,required_in_psychologist_mode,model_criticality,output_criticality,branching_rule,branching_rule_summary,visibility_rule,validation_rule,coverage_role,source_mix_role,terminology_note,caveat_if_skipped,pdf_label,api_field_name,db_group_key,excluded_from_model,supplementary_only,notes
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_02,1,scared_p_02,anxiety,general,clinician,psychologist,no,Ítem 02 del SCARED (cuidador),scared_p_02,,,direct,SCARED del cuidador — Ítem 02. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 02. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 02 del SCARED (cuidador),scared_p_02,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_03,1,scared_p_03,anxiety,general,clinician,psychologist,no,Ítem 03 del SCARED (cuidador),scared_p_03,,,direct,SCARED del cuidador — Ítem 03. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 03. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 03 del SCARED (cuidador),scared_p_03,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_04,1,scared_p_04,anxiety,general,clinician,psychologist,no,Ítem 04 del SCARED (cuidador),scared_p_04,,,direct,SCARED del cuidador — Ítem 04. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 04. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 04 del SCARED (cuidador),scared_p_04,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_05,1,scared_p_05,anxiety,general,clinician,psychologist,no,Ítem 05 del SCARED (cuidador),scared_p_05,,,direct,SCARED del cuidador — Ítem 05. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 05. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 05 del SCARED (cuidador),scared_p_05,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_06,1,scared_p_06,anxiety,general,clinician,psychologist,no,Ítem 06 del SCARED (cuidador),scared_p_06,,,direct,SCARED del cuidador — Ítem 06. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 06. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 06 del SCARED (cuidador),scared_p_06,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_07,1,scared_p_07,anxiety,general,clinician,psychologist,no,Ítem 07 del SCARED (cuidador),scared_p_07,,,direct,SCARED del cuidador — Ítem 07. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 07. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 07 del SCARED (cuidador),scared_p_07,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_08,1,scared_p_08,anxiety,general,clinician,psychologist,no,Ítem 08 del SCARED (cuidador),scared_p_08,,,direct,SCARED del cuidador — Ítem 08. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 08. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 08 del SCARED (cuidador),scared_p_08,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_09,1,scared_p_09,anxiety,general,clinician,psychologist,no,Ítem 09 del SCARED (cuidador),scared_p_09,,,direct,SCARED del cuidador — Ítem 09. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 09. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 09 del SCARED (cuidador),scared_p_09,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_10,1,scared_p_10,anxiety,general,clinician,psychologist,no,Ítem 10 del SCARED (cuidador),scared_p_10,,,direct,SCARED del cuidador — Ítem 10. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 10. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 10 del SCARED (cuidador),scared_p_10,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_11,1,scared_p_11,anxiety,general,clinician,psychologist,no,Ítem 11 del SCARED (cuidador),scared_p_11,,,direct,SCARED del cuidador — Ítem 11. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 11. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 11 del SCARED (cuidador),scared_p_11,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_12,1,scared_p_12,anxiety,general,clinician,psychologist,no,Ítem 12 del SCARED (cuidador),scared_p_12,,,direct,SCARED del cuidador — Ítem 12. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 12. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 12 del SCARED (cuidador),scared_p_12,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_13,1,scared_p_13,anxiety,general,clinician,psychologist,no,Ítem 13 del SCARED (cuidador),scared_p_13,,,direct,SCARED del cuidador — Ítem 13. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 13. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 13 del SCARED (cuidador),scared_p_13,scared,no,no,final_scope_only
psychologist,"Bloque avanzado, autorreporte, disponibilidad instrumental o puntaje/subescala derivada; conviene dejarlo para modo psicólogo.",no,yes,no,no,yes,psychologist,scared,Ansiedad (SCARED),7,scared_p_14,1,scared_p_14,anxiety,general,clinician,psychologist,no,Ítem 14 del SCARED (cuidador),scared_p_14,,,direct,SCARED del cuidador — Ítem 14. Lea el enunciado oficial y marque la opción que mejor corresponda.,SCARED del cuidador — Ítem 14. Registre la puntuación del ítem según la administración aplicada.,Use el enunciado oficial del instrumento y responda según la frecuencia o intensidad reportada para el niño o la niña.,Consigne la puntuación del ítem según la aplicación válida del SCARED del cuidador.,integer,integer_0_2,,,,,,0.0,2.0,score,yes,No informado,no,yes,high,high,none,Siempre visible.,always,valor dentro de rango/escala definida en contract,direct,final_model_input,Uso exclusivo para tamizaje; no equivale a diagnóstico clínico.,"Si se omite, puede disminuir la confianza o la calidad de la evidencia del resultado.",Ítem 14 del SCARED (cuidador),scared_p_14,scared,no,no,final_scope_only
